seed,comparison,left,right,role,target,selector,split,metric,left_candidate,right_candidate,left_value,right_value,left_minus_right
0,initialization,I,PCA16,transfer,same_residence,primary,validation_person_weighted,log_loss,logistic,logistic,0.48001782688773353,0.48001782702997264,-1.4223910937971596e-10
0,initialization,I,PCA16,transfer,same_residence,primary,validation_person_weighted,auroc,logistic,logistic,0.6841067595102064,0.6841067595102064,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,validation_person_weighted,macro_auroc,logistic,logistic,0.6841067595102064,0.6841067595102064,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,validation_person_weighted,accuracy,logistic,logistic,0.7966876201957577,0.7966876201957577,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,validation_person_weighted,balanced_accuracy,logistic,logistic,0.5302357525093074,0.5302357525093074,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,validation_person_weighted,observed_balanced_accuracy,logistic,logistic,0.5302357525093074,0.5302357525093074,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,validation_person_weighted,observed_macro_auroc,logistic,logistic,0.6841067595102064,0.6841067595102064,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,development_evaluation_person_weighted,log_loss,logistic,logistic,0.48496946857779744,0.4849694687074397,-1.2964224138656277e-10
0,initialization,I,PCA16,transfer,same_residence,primary,development_evaluation_person_weighted,auroc,logistic,logistic,0.6752784121282496,0.6752784121282496,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,development_evaluation_person_weighted,macro_auroc,logistic,logistic,0.6752784121282496,0.6752784121282496,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,development_evaluation_person_weighted,accuracy,logistic,logistic,0.7913874681646371,0.7913874681646371,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,development_evaluation_person_weighted,balanced_accuracy,logistic,logistic,0.5237787166707794,0.5237787166707794,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,development_evaluation_person_weighted,observed_balanced_accuracy,logistic,logistic,0.5237787166707794,0.5237787166707794,0.0
0,initialization,I,PCA16,transfer,same_residence,primary,development_evaluation_person_weighted,observed_macro_auroc,logistic,logistic,0.6752784121282496,0.6752784121282496,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation,log_loss,logistic,logistic,0.5130830975549535,0.513083097901199,-3.462454767344525e-10
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation,auroc,logistic,logistic,0.6753799724793594,0.6753799724793594,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation,macro_auroc,logistic,logistic,0.6753799724793594,0.6753799724793594,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation,accuracy,logistic,logistic,0.7657506702412868,0.7657506702412868,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation,balanced_accuracy,logistic,logistic,0.5215198899174381,0.5215198899174381,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation,observed_balanced_accuracy,logistic,logistic,0.5215198899174381,0.5215198899174381,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation,observed_macro_auroc,logistic,logistic,0.6753799724793594,0.6753799724793594,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation,log_loss,logistic,logistic,0.4962003884374288,0.49620038855197607,-1.1454726056570053e-10
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation,auroc,logistic,logistic,0.6812733275911571,0.6812733275911571,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation,macro_auroc,logistic,logistic,0.6812733275911571,0.6812733275911571,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation,accuracy,logistic,logistic,0.7769953051643192,0.7769953051643192,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation,balanced_accuracy,logistic,logistic,0.5206131078224101,0.5206131078224101,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation,observed_balanced_accuracy,logistic,logistic,0.5206131078224101,0.5206131078224101,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation,observed_macro_auroc,logistic,logistic,0.6812733275911571,0.6812733275911571,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation_person_weighted,log_loss,logistic,logistic,0.48001782688773353,0.48001782702997264,-1.4223910937971596e-10
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation_person_weighted,auroc,logistic,logistic,0.6841067595102064,0.6841067595102064,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation_person_weighted,macro_auroc,logistic,logistic,0.6841067595102064,0.6841067595102064,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation_person_weighted,accuracy,logistic,logistic,0.7966876201957577,0.7966876201957577,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation_person_weighted,balanced_accuracy,logistic,logistic,0.5302357525093074,0.5302357525093074,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation_person_weighted,observed_balanced_accuracy,logistic,logistic,0.5302357525093074,0.5302357525093074,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,validation_person_weighted,observed_macro_auroc,logistic,logistic,0.6841067595102064,0.6841067595102064,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation_person_weighted,log_loss,logistic,logistic,0.48496946857779744,0.4849694687074397,-1.2964224138656277e-10
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation_person_weighted,auroc,logistic,logistic,0.6752784121282496,0.6752784121282496,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation_person_weighted,macro_auroc,logistic,logistic,0.6752784121282496,0.6752784121282496,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation_person_weighted,accuracy,logistic,logistic,0.7913874681646371,0.7913874681646371,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation_person_weighted,balanced_accuracy,logistic,logistic,0.5237787166707794,0.5237787166707794,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation_person_weighted,observed_balanced_accuracy,logistic,logistic,0.5237787166707794,0.5237787166707794,0.0
0,initialization,I,PCA16,transfer,same_residence,family:logistic,development_evaluation_person_weighted,observed_macro_auroc,logistic,logistic,0.6752784121282496,0.6752784121282496,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation,log_loss,mlp,mlp,0.5152488683337947,0.5152488696147866,-1.2809918681355725e-09
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation,auroc,mlp,mlp,0.6671100200150113,0.6671100200150113,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation,macro_auroc,mlp,mlp,0.6671100200150113,0.6671100200150113,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation,accuracy,mlp,mlp,0.7644101876675603,0.7644101876675603,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation,balanced_accuracy,mlp,mlp,0.5142044033024769,0.5142044033024769,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation,observed_balanced_accuracy,mlp,mlp,0.5142044033024769,0.5142044033024769,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation,observed_macro_auroc,mlp,mlp,0.6671100200150113,0.6671100200150113,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation,log_loss,mlp,mlp,0.4981399717590001,0.49813997266699395,-9.079938467770887e-10
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation,auroc,mlp,mlp,0.6752420849320073,0.6752420849320073,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation,macro_auroc,mlp,mlp,0.6752420849320073,0.6752420849320073,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation,accuracy,mlp,mlp,0.7776659959758552,0.7776659959758552,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation,balanced_accuracy,mlp,mlp,0.5145368412810273,0.5145368412810273,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation,observed_balanced_accuracy,mlp,mlp,0.5145368412810273,0.5145368412810273,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation,observed_macro_auroc,mlp,mlp,0.6752420849320073,0.6752420849320073,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation_person_weighted,log_loss,mlp,mlp,0.4823905035593601,0.4823905044687533,-9.093932273884775e-10
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation_person_weighted,auroc,mlp,mlp,0.6762676334814988,0.6762676334814988,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation_person_weighted,macro_auroc,mlp,mlp,0.6762676334814988,0.6762676334814988,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation_person_weighted,accuracy,mlp,mlp,0.79571170240248,0.79571170240248,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation_person_weighted,balanced_accuracy,mlp,mlp,0.5244863797042081,0.5244863797042081,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.5244863797042081,0.5244863797042081,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,validation_person_weighted,observed_macro_auroc,mlp,mlp,0.6762676334814988,0.6762676334814988,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation_person_weighted,log_loss,mlp,mlp,0.4871744255592985,0.4871744257041163,-1.4481776888786158e-10
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation_person_weighted,auroc,mlp,mlp,0.6704713475119879,0.6704713475119879,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation_person_weighted,macro_auroc,mlp,mlp,0.6704713475119879,0.6704713475119879,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation_person_weighted,accuracy,mlp,mlp,0.7929017989411655,0.7929017989411655,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation_person_weighted,balanced_accuracy,mlp,mlp,0.5190759478946353,0.5190759478946353,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.5190759478946353,0.5190759478946353,0.0
0,initialization,I,PCA16,transfer,same_residence,family:mlp,development_evaluation_person_weighted,observed_macro_auroc,mlp,mlp,0.6704713475119879,0.6704713475119879,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation,log_loss,mlp,mlp,0.6808750842154714,0.6808750837797333,4.357381122588322e-10
0,initialization,I,PCA16,transfer,commute_over20,primary,validation,auroc,mlp,mlp,0.5911793855302279,0.5911793855302279,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation,macro_auroc,mlp,mlp,0.5911793855302279,0.5911793855302279,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation,accuracy,mlp,mlp,0.5680443548387096,0.5680443548387096,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation,balanced_accuracy,mlp,mlp,0.5685827552031715,0.5685827552031715,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation,observed_balanced_accuracy,mlp,mlp,0.5685827552031715,0.5685827552031715,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation,observed_macro_auroc,mlp,mlp,0.5911793855302279,0.5911793855302279,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation,log_loss,mlp,mlp,0.6895052151132907,0.6895052149021278,2.111628649714703e-10
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation,auroc,mlp,mlp,0.5731039826565056,0.5731039826565056,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation,macro_auroc,mlp,mlp,0.5731039826565056,0.5731039826565056,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation,accuracy,mlp,mlp,0.5484525621511923,0.5484525621511923,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation,balanced_accuracy,mlp,mlp,0.5471155312475529,0.5471155312475529,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation,observed_balanced_accuracy,mlp,mlp,0.5471155312475529,0.5471155312475529,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation,observed_macro_auroc,mlp,mlp,0.5731039826565056,0.5731039826565056,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation_person_weighted,log_loss,mlp,mlp,0.6784161601652429,0.6784161595436801,6.215628012284924e-10
0,initialization,I,PCA16,transfer,commute_over20,primary,validation_person_weighted,auroc,mlp,mlp,0.59710751706634,0.59710751706634,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation_person_weighted,macro_auroc,mlp,mlp,0.59710751706634,0.59710751706634,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation_person_weighted,accuracy,mlp,mlp,0.570292946104249,0.570292946104249,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation_person_weighted,balanced_accuracy,mlp,mlp,0.570690736061798,0.570690736061798,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.570690736061798,0.570690736061798,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,validation_person_weighted,observed_macro_auroc,mlp,mlp,0.59710751706634,0.59710751706634,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation_person_weighted,log_loss,mlp,mlp,0.688463961479279,0.6884639604822912,9.96987825629958e-10
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation_person_weighted,auroc,mlp,mlp,0.5731507974040504,0.5731507974040504,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation_person_weighted,macro_auroc,mlp,mlp,0.5731507974040504,0.5731507974040504,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation_person_weighted,accuracy,mlp,mlp,0.5486976442390455,0.5486976442390455,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation_person_weighted,balanced_accuracy,mlp,mlp,0.5473975679569911,0.5473975679569911,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.5473975679569911,0.5473975679569911,0.0
0,initialization,I,PCA16,transfer,commute_over20,primary,development_evaluation_person_weighted,observed_macro_auroc,mlp,mlp,0.5731507974040504,0.5731507974040504,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation,log_loss,logistic,logistic,0.682406213293728,0.6824062132411431,5.258482538295084e-11
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation,auroc,logistic,logistic,0.5893486823714772,0.5893486823714772,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation,macro_auroc,logistic,logistic,0.5893486823714773,0.5893486823714773,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation,accuracy,logistic,logistic,0.5579637096774194,0.5579637096774194,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation,balanced_accuracy,logistic,logistic,0.5590348402836014,0.5590348402836014,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation,observed_balanced_accuracy,logistic,logistic,0.5590348402836014,0.5590348402836014,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation,observed_macro_auroc,logistic,logistic,0.5893486823714773,0.5893486823714773,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation,log_loss,logistic,logistic,0.6895007677728834,0.689500768057562,-2.8467861401537675e-10
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation,auroc,logistic,logistic,0.5662096551496741,0.5662096551496741,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation,macro_auroc,logistic,logistic,0.5662096551496743,0.5662096551496743,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation,accuracy,logistic,logistic,0.5545408422120751,0.5545408422120751,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation,balanced_accuracy,logistic,logistic,0.552143310513669,0.552143310513669,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation,observed_balanced_accuracy,logistic,logistic,0.552143310513669,0.552143310513669,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation,observed_macro_auroc,logistic,logistic,0.5662096551496743,0.5662096551496743,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation_person_weighted,log_loss,logistic,logistic,0.6810246502284791,0.6810246496793274,5.49151724094088e-10
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation_person_weighted,auroc,logistic,logistic,0.5935605637364976,0.5935605637364976,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation_person_weighted,macro_auroc,logistic,logistic,0.5935605637364976,0.5935605637364976,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation_person_weighted,accuracy,logistic,logistic,0.5566874457170484,0.5566874457170484,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation_person_weighted,balanced_accuracy,logistic,logistic,0.5574142704388605,0.5574142704388605,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation_person_weighted,observed_balanced_accuracy,logistic,logistic,0.5574142704388605,0.5574142704388605,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,validation_person_weighted,observed_macro_auroc,logistic,logistic,0.5935605637364976,0.5935605637364976,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,log_loss,logistic,logistic,0.6905520863548475,0.6905520867529548,-3.9810721386146497e-10
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,auroc,logistic,logistic,0.5597460845863502,0.5597460845863502,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,macro_auroc,logistic,logistic,0.5597460845863502,0.5597460845863502,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,accuracy,logistic,logistic,0.554210751662981,0.554210751662981,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,balanced_accuracy,logistic,logistic,0.5516319258409491,0.5516319258409491,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,observed_balanced_accuracy,logistic,logistic,0.5516319258409491,0.5516319258409491,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,observed_macro_auroc,logistic,logistic,0.5597460845863502,0.5597460845863502,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation,log_loss,mlp,mlp,0.6808750842154714,0.6808750837797333,4.357381122588322e-10
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation,auroc,mlp,mlp,0.5911793855302279,0.5911793855302279,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation,macro_auroc,mlp,mlp,0.5911793855302279,0.5911793855302279,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation,accuracy,mlp,mlp,0.5680443548387096,0.5680443548387096,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation,balanced_accuracy,mlp,mlp,0.5685827552031715,0.5685827552031715,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation,observed_balanced_accuracy,mlp,mlp,0.5685827552031715,0.5685827552031715,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation,observed_macro_auroc,mlp,mlp,0.5911793855302279,0.5911793855302279,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation,log_loss,mlp,mlp,0.6895052151132907,0.6895052149021278,2.111628649714703e-10
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation,auroc,mlp,mlp,0.5731039826565056,0.5731039826565056,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation,macro_auroc,mlp,mlp,0.5731039826565056,0.5731039826565056,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation,accuracy,mlp,mlp,0.5484525621511923,0.5484525621511923,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation,balanced_accuracy,mlp,mlp,0.5471155312475529,0.5471155312475529,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation,observed_balanced_accuracy,mlp,mlp,0.5471155312475529,0.5471155312475529,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation,observed_macro_auroc,mlp,mlp,0.5731039826565056,0.5731039826565056,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation_person_weighted,log_loss,mlp,mlp,0.6784161601652429,0.6784161595436801,6.215628012284924e-10
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation_person_weighted,auroc,mlp,mlp,0.59710751706634,0.59710751706634,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation_person_weighted,macro_auroc,mlp,mlp,0.59710751706634,0.59710751706634,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation_person_weighted,accuracy,mlp,mlp,0.570292946104249,0.570292946104249,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation_person_weighted,balanced_accuracy,mlp,mlp,0.570690736061798,0.570690736061798,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.570690736061798,0.570690736061798,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,validation_person_weighted,observed_macro_auroc,mlp,mlp,0.59710751706634,0.59710751706634,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation_person_weighted,log_loss,mlp,mlp,0.688463961479279,0.6884639604822912,9.96987825629958e-10
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation_person_weighted,auroc,mlp,mlp,0.5731507974040504,0.5731507974040504,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation_person_weighted,macro_auroc,mlp,mlp,0.5731507974040504,0.5731507974040504,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation_person_weighted,accuracy,mlp,mlp,0.5486976442390455,0.5486976442390455,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation_person_weighted,balanced_accuracy,mlp,mlp,0.5473975679569911,0.5473975679569911,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.5473975679569911,0.5473975679569911,0.0
0,initialization,I,PCA16,transfer,commute_over20,family:mlp,development_evaluation_person_weighted,observed_macro_auroc,mlp,mlp,0.5731507974040504,0.5731507974040504,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation,log_loss,mlp,mlp,0.30781521527148725,0.3078152144203694,8.51117842870508e-10
0,initialization,I,PCA16,transfer,income_binary,primary,validation,auroc,mlp,mlp,0.892385149772167,0.892385149772167,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation,macro_auroc,mlp,mlp,0.8923851497721671,0.8923851497721671,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation,accuracy,mlp,mlp,0.8565683646112601,0.8565683646112601,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation,balanced_accuracy,mlp,mlp,0.7361619481586614,0.7361619481586614,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation,observed_balanced_accuracy,mlp,mlp,0.7361619481586614,0.7361619481586614,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation,observed_macro_auroc,mlp,mlp,0.8923851497721671,0.8923851497721671,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,development_evaluation,log_loss,mlp,mlp,0.2996246808517992,0.29962468072045756,1.313416597703565e-10
0,initialization,I,PCA16,transfer,income_binary,primary,development_evaluation,auroc,mlp,mlp,0.8948728345478667,0.8948728345478667,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,development_evaluation,macro_auroc,mlp,mlp,0.8948728345478667,0.8948728345478667,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,development_evaluation,accuracy,mlp,mlp,0.8655264922870557,0.8655264922870557,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,development_evaluation,balanced_accuracy,mlp,mlp,0.748863427860798,0.748863427860798,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,development_evaluation,observed_balanced_accuracy,mlp,mlp,0.748863427860798,0.748863427860798,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,development_evaluation,observed_macro_auroc,mlp,mlp,0.8948728345478667,0.8948728345478667,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation_person_weighted,log_loss,mlp,mlp,0.29482124625693107,0.2948212454325566,8.243744575864298e-10
0,initialization,I,PCA16,transfer,income_binary,primary,validation_person_weighted,auroc,mlp,mlp,0.8950269288635024,0.8950269288635024,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation_person_weighted,macro_auroc,mlp,mlp,0.8950269288635024,0.8950269288635024,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation_person_weighted,accuracy,mlp,mlp,0.8632021585005311,0.8632021585005311,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation_person_weighted,balanced_accuracy,mlp,mlp,0.7267660816214514,0.7267660816214514,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.7267660816214514,0.7267660816214514,0.0
0,initialization,I,PCA16,transfer,income_binary,primary,validation_person_weighted,observed_macro_auroc,mlp,mlp,0.8950269288635024,0.8950269288635024,0.0
